ldong_code,univ_code,time
1129013600,U002,59
1129013600,U003,54
1129013600,U007,32
1129013600,U004,57
1129013600,U005,54
1129013600,U009,41
1129013600,U006,51
1129013600,U008,39
1129013600,U013,18
1129013600,U012,51
1129013600,U015,50
1129013600,U010,86
1129013600,U011,53
1129013600,U014,79
1129013600,U016,63
1129013600,U018,42
1129013600,U017,64
1129013600,U019,46
1129013600,U020,76
1129013600,U022,50
1129013600,U024,47
1129013600,U021,86
1129013600,U023,56
1129013600,U025,89
1129013600,U027,58
1129013600,U028,44
1129013600,U029,40
1129013600,U026,88
1129013600,U030,50
1129013600,U031,58
1129013600,U034,71
1129013600,U033,74
1129013600,U032,78
1129013600,U035,66
1129013600,U036,65
1129013600,U040,40
1129013600,U038,72
1129013600,U039,62
1129013600,U037,74
1129013600,U042,38
1129013600,U041,43
1129013600,U043,68
1129013600,U045,45
1129013600,U044,41
1129013600,U046,48
1129013600,U047,62
1129013600,V001,64
1129013600,V002,49
1129013700,B001,46
1129013700,C003,63
1129013700,C004,46
1129013700,C001,86
1129013700,C002,79
1129013700,C005,66
1129013700,C006,42
1129013700,C008,42
1129013700,M001,30
1129013700,C009,55
1129013700,C007,59
1129013700,E001,59
1129013700,P002,51
1129013700,U001,60
1129013700,U002,59
1129013700,P001,88
1129013700,U006,38
1129013700,U003,54
1129013700,U004,54
1129013700,U007,35
1129013700,U008,36
1129013700,U005,54
1129013700,U009,47
1129013700,U013,15
1129013700,U011,58
1129013700,U012,52
1129013700,U010,86
1129013700,U015,47
1129013700,U014,79
1129013700,U016,66
1129013700,U018,41
1129013700,U017,64
1129013700,U019,43
1129013700,U020,76
1129013700,U023,52
1129013700,U021,87
1129013700,U024,43
1129013700,U022,47
1129013700,U028,37
1129013700,U027,58
1129013700,U025,89
1129013700,U029,45
1129013700,U026,88
1129013700,U030,47
1129013700,U033,74
1129013700,U031,58
1129013700,U032,75
1129013700,U034,71
1129013700,U036,65
1129013700,U035,66
1129013700,U037,74
1129013700,U040,39
1129013700,U039,62
1129013700,U038,74
1129013700,U042,34
1129013700,U041,40
1129013700,U043,68
1129013700,U044,41
1129013700,U045,53
1129013700,U046,48
1129013700,U047,62
1129013700,V001,60
1129013800,B001,51
1129013700,V002,56
1129013800,C003,71
1129013800,C002,83
1129013800,C001,90
1129013800,C004,48
1129013800,C005,67
1129013800,C008,33
1129013800,C006,43
1129013800,C007,66
1129013800,C009,60
1129013800,M001,29
1129013800,E001,64
1129013800,P002,57
1129013800,U001,52
1129013800,P001,93
1129013800,U002,64
1129013800,U003,70
1129013800,U004,56
1129013800,U008,26
1129013800,U006,44
1129013800,U005,60
1129013800,U007,47
1129013800,U009,48
1129013800,U013,30
1129013800,U011,57
1129013800,U012,57
1129013800,U010,97
1129013800,U015,57
1129013800,U014,91
1129013800,U016,69
1129013800,U018,54
1129013800,U017,70
1129013800,U019,43
1129013800,U024,54
1129013800,U023,50
1129013800,U022,54
1129013800,U021,102
1129013800,U020,82
1129013800,U027,62
1129013800,U025,98
1129013800,U028,48
1129013800,U029,44
1129013800,U026,97
1129013800,U030,49
1129013800,U033,77
1129013800,U032,77
1129013800,U031,63
1129013800,U034,77
1129013800,U035,75
1129013800,U036,70
1129013800,U038,74
1129013800,U037,79
1129013800,U039,68
1129013800,U040,44
1129013800,U042,32
1129013800,U041,44
1129013800,U043,73
1129013800,U045,57
1129013800,U044,48
1129013800,U046,54
1129013800,U047,68
1129013800,V001,51
1129013900,B001,56
1129013800,V002,56
1129013900,C003,70
1129013900,C004,43
1129013900,C002,86
1129013900,C001,93
1129013900,C005,83
1129013900,C006,53
1129013900,C008,40
1129013900,C007,66
1129013900,M001,24
1129013900,E001,66
1129013900,C009,61
1129013900,P001,95
1129013900,P002,59
1129013900,U001,60
1129013900,U002,66
1129013900,U003,61
1129013900,U004,58
1129013900,U008,33
1129013900,U007,40
1129013900,U005,62
1129013900,U009,64
1129013900,U006,39
1129013900,U012,59
1129013900,U011,66
1129013900,U013,31
1129013900,U010,93
1129013900,U015,50
1129013900,U014,86
1129013900,U016,73
1129013900,U017,71
1129013900,U018,54
1129013900,U019,42
1129013900,U023,44
1129013900,U022,54
1129013900,U021,94
1129013900,U024,47
1129013900,U020,83
1129013900,U029,53
1129013900,U028,44
1129013900,U027,71
1129013900,U025,96
1129013900,U026,95
1129013900,U030,51
1129013900,U033,81
1129013900,U032,79
1129013900,U034,78
1129013900,U031,65
1129013900,U035,73
1129013900,U036,72
1129013900,U037,81
1129013900,U039,70
1129013900,U038,77
1129013900,U040,38
1129013900,U041,45
1129013900,U042,26
1129013900,U043,75
1129013900,U044,48
1129013900,U045,61
1129013900,U046,56
1129013900,U047,69
1129013900,V001,49
1129013900,V002,63
1130510100,B001,45
1130510100,C002,84
1130510100,C001,88
1130510100,C003,66
1130510100,C005,57
1130510100,C004,56
1130510100,C006,80
1130510100,C007,56
1130510100,C008,51
1130510100,C009,55
1130510100,E001,64
1130510100,M001,59
1130510100,P001,93
1130510100,P002,57
1130510100,U001,46
1130510100,U002,66
1130510100,U003,65
1130510100,U004,73
1130510100,U005,59
1130510100,U006,57
1130510100,U007,41
1130510100,U009,38
1130510100,U011,34
1130510100,U008,50
1130510100,U010,97
1130510100,U012,56
1130510100,U013,41
1130510100,U018,36
1130510100,U015,67
1130510100,U014,86
1130510100,U016,59
1130510100,U017,70
1130510100,U022,46
1130510100,U019,62
1130510100,U020,82
1130510100,U023,66
1130510100,U021,91
1130510100,U024,63
1130510100,U027,56
1130510100,U025,94
1130510100,U029,33
1130510100,U028,40
1130510100,U026,93
1130510100,U030,62
1130510100,U033,72
1130510100,U031,61
1130510100,U034,77
1130510100,U032,77
1130510100,U035,70
1130510100,U036,70
1130510100,U037,79
1130510100,U038,76
1130510100,U039,67
1130510100,U040,50
1130510100,U041,52
1130510100,U042,52
1130510100,U045,27
1130510100,U043,73
1130510100,U044,43
1130510100,U046,54
1130510100,V001,65
1130510100,V002,45
1130510100,U047,68
1130510200,B001,45
1130510200,C003,73
1130510200,C005,69
1130510200,C004,63
1130510200,C001,111
1130510200,C002,85
1130510200,C008,38
1130510200,C006,73
1130510200,C007,60
1130510200,C009,81
1130510200,E001,72
1130510200,M001,46
1130510200,U001,48
1130510200,P002,76
1130510200,P001,97
1130510200,U002,72
1130510200,U003,63
1130510200,U006,62
1130510200,U004,73
1130510200,U005,63
1130510200,U007,47
1130510200,U008,42
1130510200,U009,50
1130510200,U011,43
1130510200,U012,60
1130510200,U010,96
1130510200,U013,50
1130510200,U015,65
1130510200,U014,81
1130510200,U016,71
1130510200,U018,51
1130510200,U017,75
1130510200,U019,57
1130510200,U022,47
1130510200,U021,95
1130510200,U020,89
1130510200,U024,62
1130510200,U023,66
1130510200,U029,33
1130510200,U027,66
1130510200,U025,101
1130510200,U028,53
1130510200,U026,99
1130510200,U030,68
1130510200,U031,65
1130510200,U033,82
1130510200,U034,84
1130510200,U032,81
1130510200,U035,77
1130510200,U036,77
1130510200,U037,83
1130510200,U038,80
1130510200,U040,61
1130510200,U039,71
1130510200,U041,40
1130510200,U042,48
1130510200,U045,32
1130510200,U044,47
1130510200,U043,80
1130510200,U046,62
1130510200,U047,75
1130510200,V002,50
1130510300,B001,52
1130510200,V001,84
1130510300,C001,100
1130510300,C003,85
1130510300,C005,78
1130510300,C004,66
1130510300,C002,93
1130510300,C006,69
1130510300,C007,66
1130510300,C008,57
1130510300,C009,66
1130510300,E001,78
1130510300,M001,68
1130510300,P001,103
1130510300,P002,69
1130510300,U001,54
1130510300,U002,78
1130510300,U003,69
1130510300,U004,81
1130510300,U006,65
1130510300,U005,69
1130510300,U011,37
1130510300,U007,56
1130510300,U009,58
1130510300,U008,59
1130510300,U010,102
1130510300,U012,66
1130510300,U013,59
1130510300,U015,75
1130510300,U014,88
1130510300,U016,80
1130510300,U018,53
1130510300,U017,81
1130510300,U019,69
1130510300,U020,94
1130510300,U021,101
1130510300,U022,53
1130510300,U023,79
1130510300,U024,73
1130510300,U027,77
1130510300,U029,38
1130510300,U025,106
1130510300,U026,104
1130510300,U028,52
1130510300,U030,75
1130510300,U031,72
1130510300,U034,91
1130510300,U032,87
1130510300,U033,94
1130510300,U035,89
1130510300,U036,83
1130510300,U038,86
1130510300,U039,77
1130510300,U037,90
1130510300,U040,64
1130510300,U041,52
1130510300,U045,24
1130510300,U042,58
1130510300,U043,86
1130510300,U044,54
1130510300,U046,68
1130510300,U047,79
1130510400,B001,70
1130510300,V001,73
1130510300,V002,56
1130510400,C004,84
1130510400,C003,95
1130510400,C005,101
1130510400,C001,117
1130510400,C002,116
1130510400,C006,88
1130510400,C007,84
1130510400,C008,89
1130510400,C009,83
1130510400,E001,93
1130510400,P002,86
1130510400,M001,90
1130510400,P001,122
1130510400,U001,72
1130510400,U002,94
1130510400,U004,100
1130510400,U003,94
1130510400,U007,80
1130510400,U005,87
1130510400,U006,82
1130510400,U011,44
1130510400,U009,81
1130510400,U008,86
1130510400,U012,84
1130510400,U013,81
1130510400,U010,126
1130510400,U015,96
1130510400,U014,120
1130510400,U016,103
1130510400,U018,70
1130510400,U017,98
1130510400,U019,85
1130510400,U020,111
1130510400,U021,119
1130510400,U022,71
1130510400,U023,88
1130510400,U024,93
1130510400,U027,85
1130510400,U025,123
1130510400,U026,121
1130510400,U029,60
1130510400,U028,69
1130510400,U030,91
1130510400,U033,103
1130510400,U031,90
1130510400,U032,105
1130510400,U034,105
1130510400,U035,99
1130510400,U037,108
1130510400,U038,105
1130510400,U036,99
1130510400,U039,95
1130510400,U040,81
1130510400,U041,69
1130510400,U042,93
1130510400,U043,102
1130510400,U044,78
1130510400,U045,52
1130510400,U046,83
1130510400,V001,93
1130510400,U047,96
1130510400,V002,74
1132010500,B001,53
1132010500,C003,88
1132010500,C005,81
1132010500,C002,92
1132010500,C004,63
1132010500,C001,102
1132010500,C006,68
1132010500,C008,61
1132010500,C007,68
1132010500,E001,80
1132010500,C009,76
1132010500,M001,71
1132010500,U001,55
1132010500,P002,78
1132010500,P001,105
1132010500,U002,80
1132010500,U003,71
1132010500,U004,83
1132010500,U007,60
1132010500,U005,71
1132010500,U006,61
1132010500,U011,28
1132010500,U009,61
1132010500,U012,68
1132010500,U008,52
1132010500,U010,103
1132010500,U013,62
1132010500,U016,83
1132010500,U014,91
1132010500,U015,73
1132010500,U018,67
1132010500,U017,82
1132010500,U019,70
1132010500,U021,103
1132010500,U022,55
1132010500,U020,97
1132010500,U023,67
1132010500,U024,74
1132010500,U027,77
1132010500,U025,109
1132010500,U028,56
1132010500,U029,41
1132010500,U026,107
1132010500,U030,76
1132010500,U031,73
1132010500,U033,97
1132010500,U032,89
1132010500,U034,92
1132010500,U035,92
1132010500,U036,85
1132010500,U037,91
1132010500,U038,88
1132010500,U039,79
1132010500,U040,84
1132010500,U041,50
1132010500,U042,55
1132010500,U045,42
1132010500,U044,55
1132010500,U043,88
1132010500,U046,69
1132010500,V001,75
1132010500,U047,83
1132010500,V002,57
1132010600,B001,53
1132010600,C003,92
1132010600,C005,87
1132010600,C004,62
1132010600,C001,102
1132010600,C002,92
1132010600,C006,65
1132010600,C008,65
1132010600,C007,68
1132010600,C009,76
1132010600,E001,80
1132010600,M001,77
1132010600,P002,78
1132010600,U001,56
1132010600,P001,105
1132010600,U002,80
1132010600,U003,71
1132010600,U004,77
1132010600,U006,60
1132010600,U005,71
1132010600,U007,70
1132010600,U009,67
1132010600,U011,36
1132010600,U008,51
1132010600,U012,68
1132010600,U010,104
1132010600,U013,66
1132010600,U014,89
1132010600,U016,89
1132010600,U015,72
1132010600,U018,59
1132010600,U017,83
1132010600,U019,62
1132010600,U020,97
1132010600,U022,55
1132010600,U021,103
1132010600,U023,66
1132010600,U024,69
1132010600,U025,109
1132010600,U029,48
1132010600,U027,54
1132010600,U028,56
1132010600,U026,107
1132010600,U030,70
1132010600,U031,73
1132010600,U032,89
1132010600,U034,92
1132010600,U035,96
1132010600,U036,104
1132010600,U037,91
1132010600,U038,88
1132010600,U039,79
1132010600,U041,45
1132010600,U040,75
1132010600,U042,54
1132010600,U043,88
1132010600,U045,51
1132010600,U044,55
1132010600,U046,69
1132010600,V001,83
1132010600,U033,69
1132010600,U047,83
1132010600,V002,58
1132010700,B001,57
1132010700,C003,90
1132010700,C001,104
1132010700,C004,58
1132010700,C002,99
1132010700,C005,86
1132010700,C008,47
1132010700,C006,57
1132010700,C007,71
1132010700,C009,72
1132010700,E001,83
1132010700,M001,58
1132010700,P002,77
1132010700,P001,114
1132010700,U001,71
1132010700,U003,79
1132010700,U002,81
1132010700,U004,69
1132010700,U005,79
1132010700,U006,56
1132010700,U007,64
1132010700,U008,47
1132010700,U009,66
1132010700,U011,48
1132010700,U010,112
1132010700,U012,71
1132010700,U013,57
1132010700,U015,68
1132010700,U016,88
1132010700,U014,100
1132010700,U018,72
1132010700,U017,88
1132010700,U019,60
1132010700,U022,72
1132010700,U023,62
1132010700,U024,64
1132010700,U021,106
1132010700,U020,102
1132010700,U027,81
1132010700,U029,46
1132010700,U028,67
1132010700,U025,111
1132010700,U026,109
1132010700,U030,62
1132010700,U031,77
1132010700,U033,96
1132010700,U034,89
1132010700,U032,90
1132010700,U035,94
1132010700,U036,75
1132010700,U037,96
1132010700,U038,89
1132010700,U039,84
1132010700,U041,36
1132010700,U040,62
1132010700,U042,50
1132010700,U043,78
1132010700,U045,44
1132010700,U044,67
1132010700,U046,73
1132010700,V001,75
1132010700,U047,88
1132010800,B001,74
1132010700,V002,61
1132010800,C001,119
1132010800,C003,108
1132010800,C004,73
1132010800,C005,105
1132010800,C002,113
1132010800,C006,74
1132010800,C008,61
1132010800,C007,88
1132010800,C009,87
1132010800,E001,100
1132010800,M001,73
1132010800,U001,76
1132010800,P001,126
1132010800,P002,93
1132010800,U002,100
1132010800,U003,91
1132010800,U004,99
1132010800,U005,92
1132010800,U006,71
1132010800,U007,88
1132010800,U008,62
1132010800,U009,85
1132010800,U011,66
1132010800,U012,89
1132010800,U010,124
1132010800,U013,83
1132010800,U015,83
1132010800,U014,110
1132010800,U016,107
1132010800,U018,91
1132010800,U017,103
1132010800,U019,75
1132010800,U021,123
1132010800,U020,118
1132010800,U022,76
1132010800,U024,79
1132010800,U023,77
1132010800,U029,65
1132010800,U025,126
1132010800,U028,86
1132010800,U027,75
1132010800,U026,124
1132010800,U030,73
1132010800,U033,118
1132010800,U034,113
1132010800,U031,94
1132010800,U032,110
1132010800,U036,92
1132010800,U035,113
1132010800,U037,111
1132010800,U038,109
1132010800,U039,100
1132010800,U041,59
1132010800,U040,77
1132010800,U042,65
1132010800,U043,95
1132010800,U044,76
1132010800,U045,66
1132010800,U046,90
1132010800,V001,120
1132010800,U047,104
1132010800,V002,78
1135010200,B001,53
1135010200,C001,95
1135010200,C003,73
1135010200,C004,49
1135010200,C002,85
1135010200,C008,15
1135010200,C006,50
1135010200,C005,70
1135010200,C007,69
1135010200,C009,63
1135010200,E001,75
1135010200,M001,42
1135010200,P002,68
1135010200,P001,104
1135010200,U001,54
1135010200,U003,72
1135010200,U002,74
1135010200,U004,62
1135010200,U006,57
1135010200,U008,28
1135010200,U005,71
1135010200,U007,48
1135010200,U009,50
1135010200,U011,49
1135010200,U010,103
1135010200,U012,69
1135010200,U013,48
1135010200,U015,55
1135010200,U014,94
1135010200,U018,56
1135010200,U016,72
1135010200,U017,81
1135010200,U019,37
1135010200,U020,93
1135010200,U022,56
1135010200,U023,63
1135010200,U024,52
1135010200,U021,110
1135010200,U025,102
1135010200,U027,64
1135010200,U029,43
1135010200,U028,51
1135010200,U026,100
1135010200,U030,55
1135010200,U032,83
1135010200,U031,74
1135010200,U033,79
1135010200,U034,82
1135010200,U035,78
1135010200,U036,67
1135010200,U037,87
1135010200,U038,81
1135010200,U039,75
1135010200,U040,57
1135010200,U041,35
1135010200,U042,45
1135010200,U043,70
1135010200,U044,50
1135010200,U045,45
1135010200,U046,65
1135010200,U047,79
1135010200,V001,56
1135010200,V002,59
1135010300,B001,73
1135010300,C001,107
1135010300,C003,84
1135010300,C004,61
1135010300,C005,93
1135010300,C002,100
1135010300,C006,54
1135010300,C008,47
1135010300,C007,88
1135010300,C009,75
1135010300,E001,80
1135010300,M001,55
1135010300,P002,73
1135010300,U001,76
1135010300,U002,78
1135010300,P001,109
1135010300,U003,75
1135010300,U004,66
1135010300,U006,58
1135010300,U005,76
1135010300,U008,49
1135010300,U009,73
1135010300,U007,54
1135010300,U011,79
1135010300,U012,73
1135010300,U010,107
1135010300,U013,51
1135010300,U014,100
1135010300,U019,15
1135010300,U016,87
1135010300,U017,85
1135010300,U018,76
1135010300,U020,97
1135010300,U021,114
1135010300,U023,67
1135010300,U022,75
1135010300,U024,15
1135010300,U015,49
1135010300,U027,87
1135010300,U028,58
1135010300,U029,66
1135010300,U026,112
1135010300,U025,113
1135010300,U030,59
1135010300,U034,86
1135010300,U031,79
1135010300,U033,95
1135010300,U032,87
1135010300,U035,87
1135010300,U036,71
1135010300,U037,92
1135010300,U038,85
1135010300,U039,84
1135010300,U041,43
1135010300,U040,58
1135010300,U042,53
1135010300,U043,75
1135010300,U044,62
1135010300,U045,69
1135010300,U046,70
1135010300,V001,72
1135010300,U047,83
1135010300,V002,78
1135010400,B001,59
1135010400,C003,79
1135010400,C001,97
1135010400,C002,95
1135010400,C004,57
1135010400,C005,76
1135010400,C006,44
1135010400,C007,75
1135010400,C009,71
1135010400,E001,70
1135010400,M001,48
1135010400,C008,30
1135010400,P002,68
1135010400,P001,112
1135010400,U001,60
1135010400,U002,68
1135010400,U003,78
1135010400,U004,56
1135010400,U006,70
1135010400,U005,78
1135010400,U007,49
1135010400,U008,32
1135010400,U009,56
1135010400,U011,65
1135010400,U012,75
1135010400,U013,46
1135010400,U010,106
1135010400,U015,46
1135010400,U014,100
1135010400,U018,62
1135010400,U019,30
1135010400,U017,80
1135010400,U016,77
1135010400,U020,92
1135010400,U021,104
1135010400,U022,62
1135010400,U023,63
1135010400,U027,70
1135010400,U024,33
1135010400,U028,56
1135010400,U025,107
1135010400,U026,108
1135010400,U030,50
1135010400,U029,52
1135010400,U032,78
1135010400,U031,74
1135010400,U033,85
1135010400,U034,76
1135010400,U035,84
1135010400,U036,62
1135010400,U041,32
1135010400,U037,83
1135010400,U038,76
1135010400,U039,88
1135010400,U040,62
1135010400,U042,51
1135010400,U043,65
1135010400,U044,56
1135010400,U045,62
1135010400,U046,64
1135010400,V001,63
1135010400,U047,78
1135010400,V002,65
1135010500,B001,56
1135010500,C001,105
1135010500,C003,80
1135010500,C004,60
1135010500,C002,95
1135010500,C005,83
1135010500,C006,60
1135010500,C008,60
1135010500,C007,70
1135010500,C009,79
1135010500,E001,82
1135010500,M001,60
1135010500,P002,81
1135010500,U001,58
1135010500,P001,108
1135010500,U002,82
1135010500,U004,72
1135010500,U006,58
1135010500,U003,73
1135010500,U005,74
1135010500,U007,62
1135010500,U008,61
1135010500,U009,62
1135010500,U011,56
1135010500,U010,106
1135010500,U012,71
1135010500,U013,57
1135010500,U015,64
1135010500,U014,92
1135010500,U017,85
1135010500,U016,85
1135010500,U019,61
1135010500,U018,62
1135010500,U020,100
1135010500,U024,62
1135010500,U022,58
1135010500,U021,105
1135010500,U023,64
1135010500,U029,49
1135010500,U028,58
1135010500,U026,110
1135010500,U027,72
1135010500,U025,112
1135010500,U030,65
1135010500,U034,95
1135010500,U033,86
1135010500,U031,76
1135010500,U032,92
1135010500,U035,85
1135010500,U036,88
1135010500,U038,91
1135010500,U039,82
1135010500,U037,94
1135010500,U040,64
1135010500,U041,38
1135010500,U043,91
1135010500,U042,52
1135010500,U044,58
1135010500,U045,52
1135010500,U046,72
1135010500,V001,78
1135010500,V002,60
1135010500,U047,86
1135010600,B001,59
1135010600,C001,109
1135010600,C003,83
1135010600,C002,98
1135010600,C004,79
1135010600,C005,86
1135010600,C006,51
1135010600,C007,74
1135010600,C008,50
1135010600,C009,82
1135010600,E001,86
1135010600,M001,55
1135010600,P002,77
1135010600,P001,111
1135010600,U001,62
1135010600,U002,74
1135010600,U003,77
1135010600,U004,62
1135010600,U005,77
1135010600,U006,70
1135010600,U007,58
1135010600,U009,66
1135010600,U008,60
1135010600,U011,62
1135010600,U012,74
1135010600,U010,110
1135010600,U015,49
1135010600,U016,88
1135010600,U014,97
1135010600,U013,55
1135010600,U017,90
1135010600,U019,32
1135010600,U018,66
1135010600,U020,102
1135010600,U021,109
1135010600,U024,36
1135010600,U022,61
1135010600,U023,57
1135010600,U027,78
1135010600,U026,114
1135010600,U025,115
1135010600,U029,52
1135010600,U028,62
1135010600,U030,56
1135010600,U034,82
1135010600,U032,84
1135010600,U033,90
1135010600,U031,80
1135010600,U035,89
1135010600,U036,68
1135010600,U037,89
1135010600,U041,31
1135010600,U038,82
1135010600,U039,85
1135010600,U040,63
1135010600,U043,71
1135010600,U045,56
1135010600,U042,56
1135010600,U044,61
1135010600,U046,76
1135010600,V001,69
1135010600,U047,88
1135010600,V002,64
1138010100,B001,65
1138010100,C002,38
1138010100,C001,78
1138010100,C003,57
1138010100,C005,63
1138010100,C004,78
1138010100,C007,73
1138010100,C006,83
1138010100,C008,89
1138010100,C009,72
1138010100,E001,75
1138010100,M001,83
1138010100,P002,59
1138010100,P001,53
1138010100,U002,86
1138010100,U001,77
1138010100,U003,52
1138010100,U005,57
1138010100,U004,82
1138010100,U006,76
1138010100,U007,72
1138010100,U010,51
1138010100,U008,86
1138010100,U012,79
1138010100,U009,70
1138010100,U011,90
1138010100,U014,44
1138010100,U013,77
1138010100,U016,75
1138010100,U015,97
1138010100,U017,53
1138010100,U020,36
1138010100,U019,92
1138010100,U018,94
1138010100,U022,68
1138010100,U021,83
1138010100,U023,81
1138010100,U024,93
1138010100,U025,84
1138010100,U026,83
1138010100,U027,87
1138010100,U028,86
1138010100,U029,90
1138010100,U030,88
1138010100,U031,53
1138010100,U032,89
1138010100,U033,54
1138010100,U035,49
1138010100,U036,86
1138010100,U034,92
1138010100,U037,88
1138010100,U039,63
1138010100,U038,70
1138010100,U040,82
1138010100,U041,93
1138010100,U042,75
1138010100,U043,89
1138010100,U044,77
1138010100,U045,89
1138010100,U046,69
1138010100,U047,48
1138010100,V001,70
1138010200,B001,53
1138010100,V002,62
1138010200,C002,36
1138010200,C001,87
1138010200,C003,52
1138010200,C004,75
1138010200,C007,63
1138010200,C005,38
1138010200,C006,86
1138010200,C008,84
1138010200,C009,71
1138010200,E001,70
1138010200,M001,80
1138010200,P002,70
1138010200,P001,82
1138010200,U001,65
1138010200,U002,70
1138010200,U003,44
1138010200,U004,78
1138010200,U005,50
1138010200,U006,73
1138010200,U007,73
1138010200,U008,81
1138010200,U010,80
1138010200,U009,48
1138010200,U012,61
1138010200,U011,79
1138010200,U014,41
1138010200,U013,74
1138010200,U016,40
1138010200,U015,94
1138010200,U017,60
1138010200,U018,69
1138010200,U019,89
1138010200,U021,98
1138010200,U020,35
1138010200,U022,53
1138010200,U023,92
1138010200,U024,90
1138010200,U027,60
1138010200,U025,100
1138010200,U026,93
1138010200,U028,69
1138010200,U029,74
1138010200,U030,84
1138010200,U031,67
1138010200,U032,82
1138010200,U033,54
1138010200,U034,87
1138010200,U035,56
1138010200,U036,80
1138010200,U037,81
1138010200,U038,99
1138010200,U039,60
1138010200,U040,82
1138010200,U042,71
1138010200,U041,84
1138010200,U043,83
1138010200,U044,77
1138010200,U045,78
1138010200,U047,57
1138010200,U046,65
1138010200,V001,65
1138010200,V002,50
1138010300,B001,58
1138010300,C003,58
1138010300,C002,48
1138010300,C005,44
1138010300,C001,74
1138010300,C004,88
1138010300,C007,58
1138010300,C006,101
1138010300,C009,85
1138010300,C008,101
1138010300,E001,74
1138010300,M001,92
1138010300,P001,73
1138010300,P002,68
1138010300,U001,67
1138010300,U002,74
1138010300,U003,49
1138010300,U004,92
1138010300,U005,55
1138010300,U007,80
1138010300,U006,90
1138010300,U009,51
1138010300,U008,95
1138010300,U010,70
1138010300,U012,65
1138010300,U011,99
1138010300,U014,53
1138010300,U013,85
1138010300,U016,50
1138010300,U015,106
1138010300,U017,62
1138010300,U018,80
1138010300,U020,38
1138010300,U019,101
1138010300,U021,87
1138010300,U022,57
1138010300,U023,97
1138010300,U024,102
1138010300,U025,80
1138010300,U027,65
1138010300,U026,79
1138010300,U028,87
1138010300,U030,88
1138010300,U029,76
1138010300,U031,63
1138010300,U032,84
1138010300,U033,64
1138010300,U034,101
1138010300,U036,96
1138010300,U035,65
1138010300,U037,83
1138010300,U038,81
1138010300,U039,65
1138010300,U040,89
1138010300,U042,88
1138010300,U041,99
1138010300,U043,99
1138010300,U044,82
1138010300,U045,97
1138010300,U046,78
1138010300,U047,53
1138010300,V001,69
1138010300,V002,47
1138010400,B001,57
1138010400,C002,50
1138010400,C003,56
1138010400,C001,80
1138010400,C005,47
1138010400,C004,78
1138010400,C007,66
1138010400,C006,84
1138010400,C008,88
1138010400,C009,74
1138010400,E001,73
1138010400,P001,85
1138010400,M001,83
1138010400,P002,61
1138010400,U001,68
1138010400,U002,73
1138010400,U003,56
1138010400,U005,63
1138010400,U004,82
1138010400,U006,76
1138010400,U007,72
1138010400,U009,61
1138010400,U010,83
1138010400,U008,85
1138010400,U012,64
1138010400,U011,88
1138010400,U014,58
1138010400,U013,77
1138010400,U015,97
1138010400,U016,51
1138010400,U017,66
1138010400,U018,83
1138010400,U020,40
1138010400,U019,93
1138010400,U022,56
1138010400,U021,91
1138010400,U023,82
1138010400,U024,93
1138010400,U025,86
1138010400,U027,63
1138010400,U026,85
1138010400,U028,72
1138010400,U029,77
1138010400,U030,87
1138010400,U031,68
1138010400,U032,75
1138010400,U033,59
1138010400,U034,91
1138010400,U035,58
1138010400,U036,83
1138010400,U037,75
1138010400,U038,72
1138010400,U039,70
1138010400,U040,81
1138010400,U041,87
1138010400,U043,86
1138010400,U042,74
1138010400,U044,68
1138010400,U045,88
1138010400,V001,68
1138010400,U046,68
1138010400,U047,57
1138010400,V002,53
1138010500,B001,57
1138010500,C002,44
1138010500,C003,62
1138010500,C001,76
1138010500,C005,47
1138010500,C004,98
1138010500,C007,57
1138010500,C006,103
1138010500,C008,88
1138010500,E001,73
1138010500,C009,75
1138010500,M001,94
1138010500,P001,80
1138010500,P002,70
1138010500,U001,68
1138010500,U002,73
1138010500,U003,56
1138010500,U004,82
1138010500,U005,61
1138010500,U006,77
1138010500,U009,65
1138010500,U007,83
1138010500,U008,85
1138010500,U010,78
1138010500,U012,64
1138010500,U011,101
1138010500,U013,88
1138010500,U014,44
1138010500,U015,108
1138010500,U016,62
1138010500,U017,64
1138010500,U020,28
1138010500,U018,88
1138010500,U019,104
1138010500,U021,89
1138010500,U022,57
1138010500,U023,103
1138010500,U024,104
1138010500,U025,82
1138010500,U027,64
1138010500,U026,82
1138010500,U028,73
1138010500,U029,78
1138010500,U030,89
1138010500,U031,66
1138010500,U033,64
1138010500,U032,92
1138010500,U035,66
1138010500,U036,84
1138010500,U034,91
1138010500,U038,108
1138010500,U037,92
1138010500,U039,75
1138010500,U041,101
1138010500,U043,87
1138010500,U042,75
1138010500,U044,84
1138010500,U047,55
1138010500,U045,100
1138010500,U046,68
1138010500,V001,69
1138010500,U040,92
1138010600,B001,57
1138010600,C002,40
1138010600,C003,56
1138010600,C001,72
1138010600,C005,42
1138010600,C004,78
1138010600,C007,56
1138010500,V002,46
1138010600,C006,84
1138010600,C008,88
1138010600,C009,74
1138010600,E001,73
1138010600,M001,90
1138010600,P001,70
1138010600,P002,66
1138010600,U002,73
1138010600,U001,68
1138010600,U003,50
1138010600,U004,82
1138010600,U005,56
1138010600,U007,77
1138010600,U006,76
1138010600,U009,52
1138010600,U008,85
1138010600,U010,68
1138010600,U012,64
1138010600,U011,83
1138010600,U013,83
