adong_code,univ_code,time
1150064100,C009,102
1150064100,E001,80
1150064100,P001,57
1150064100,M001,108
1150064100,P002,84
1150064100,U001,100
1150064100,U002,86
1150064100,U004,112
1150064100,U005,82
1150064100,U003,81
1150064100,U007,96
1150064100,U006,107
1150064100,U010,59
1150064100,U009,108
1150064100,U008,118
1150064100,U011,115
1150064100,U012,93
1150064100,U013,101
1150064100,U014,84
1150064100,U015,121
1150064100,U016,97
1150064100,U017,77
1150064100,U018,113
1150064100,U019,117
1150064100,U020,72
1150064100,U021,98
1150064100,U022,88
1150064100,U023,112
1150064100,U024,118
1150064100,U026,76
1150064100,U025,96
1150064100,U027,112
1150064100,U028,104
1150064100,U029,109
1150064100,U030,105
1150064100,U031,79
1150064100,U032,84
1150064100,U036,112
1150064100,U033,101
1150064100,U034,118
1150064100,U037,84
1150064100,U035,96
1150064100,U038,90
1150064100,U039,82
1150064100,U040,105
1150064100,U041,127
1150064100,U042,107
1150064100,U043,94
1150064100,U044,102
1150064100,U045,113
1150064100,U047,73
1150064100,U046,95
1150064100,V001,90
1150064100,V002,80
1153051000,C001,35
1153051000,B001,81
1153051000,C002,68
1153051000,C003,78
1153051000,C004,85
1153051000,C005,78
1153051000,C007,81
1153051000,C006,86
1153051000,C008,94
1153051000,C009,81
1153051000,E001,66
1153051000,P001,55
1153051000,M001,89
1153051000,P002,69
1153051000,U001,77
1153051000,U002,61
1153051000,U003,68
1153051000,U004,81
1153051000,U005,68
1153051000,U006,82
1153051000,U007,78
1153051000,U010,67
1153051000,U009,93
1153051000,U008,91
1153051000,U012,78
1153051000,U011,95
1153051000,U014,66
1153051000,U013,83
1153051000,U015,106
1153051000,U016,80
1153051000,U017,60
1153051000,U018,90
1153051000,U020,64
1153051000,U019,98
1153051000,U021,65
1153051000,U022,68
1153051000,U023,88
1153051000,U025,48
1153051000,U024,103
1153051000,U026,51
1153051000,U027,81
1153051000,U031,62
1153051000,U030,75
1153051000,U028,82
1153051000,U029,86
1153051000,U032,51
1153051000,U033,66
1153051000,U035,62
1153051000,U036,92
1153051000,U034,92
1153051000,U037,63
1153051000,U038,61
1153051000,U039,62
1153051000,U040,89
1153051000,U041,100
1153051000,U042,81
1153051000,U043,78
1153051000,U044,77
1153051000,U047,53
1153051000,U046,75
1153051000,U045,93
1153051000,V001,67
1153052000,C001,28
1153051000,V002,70
1153052000,B001,69
1153052000,C003,84
1153052000,C002,76
1153052000,C004,88
1153052000,C005,86
1153052000,C007,76
1153052000,C006,95
1153052000,C009,89
1153052000,C008,98
1153052000,E001,67
1153052000,P001,71
1153052000,M001,93
1153052000,P002,70
1153052000,U001,83
1153052000,U002,70
1153052000,U003,67
1153052000,U004,90
1153052000,U005,67
1153052000,U007,81
1153052000,U006,86
1153052000,U008,94
1153052000,U010,72
1153052000,U009,97
1153052000,U012,79
1153052000,U011,99
1153052000,U015,110
1153052000,U014,74
1153052000,U013,86
1153052000,U016,84
1153052000,U017,67
1153052000,U021,70
1153052000,U020,72
1153052000,U019,102
1153052000,U018,93
1153052000,U022,72
1153052000,U026,44
1153052000,U025,43
1153052000,U023,92
1153052000,U024,106
1153052000,U027,85
1153052000,U028,86
1153052000,U029,92
1153052000,U030,83
1153052000,U031,66
1153052000,U032,59
1153052000,U033,73
1153052000,U035,70
1153052000,U034,93
1153052000,U036,98
1153052000,U037,64
1153052000,U038,65
1153052000,U039,70
1153052000,U040,92
1153052000,U042,84
1153052000,U041,108
1153052000,U043,82
1153052000,U044,81
1153052000,U045,97
1153052000,U047,61
1153052000,U046,83
1153052000,V001,75
1153052000,V002,66
1153053000,B001,66
1153053000,C002,77
1153053000,C003,88
1153053000,C001,30
1153053000,C004,85
1153053000,C005,89
1153053000,C006,86
1153053000,C007,71
1153053000,C008,94
1153053000,E001,61
1153053000,C009,83
1153053000,P001,75
1153053000,M001,89
1153053000,P002,69
1153053000,U002,61
1153053000,U001,78
1153053000,U003,63
1153053000,U004,81
1153053000,U005,63
1153053000,U007,78
1153053000,U006,82
1153053000,U009,91
1153053000,U008,91
1153053000,U010,77
1153053000,U012,80
1153053000,U014,75
1153053000,U015,106
1153053000,U011,95
1153053000,U013,83
1153053000,U016,78
1153053000,U017,74
1153053000,U020,83
1153053000,U018,91
1153053000,U019,102
1153053000,U021,60
1153053000,U022,68
1153053000,U025,47
1153053000,U024,107
1153053000,U023,88
1153053000,U026,47
1153053000,U027,81
1153053000,U030,74
1153053000,U028,86
1153053000,U031,64
1153053000,U029,88
1153053000,U032,50
1153053000,U033,67
1153053000,U035,64
1153053000,U034,87
1153053000,U036,94
1153053000,U037,52
1153053000,U038,54
1153053000,U039,63
1153053000,U040,93
1153053000,U041,99
1153053000,U042,81
1153053000,U043,78
1153053000,U044,77
1153053000,U045,93
1153053000,U046,76
1153053000,U047,65
1153053000,V001,66
1153053000,V002,66
1153054000,B001,73
1153054000,C001,37
1153054000,C003,82
1153054000,C002,71
1153054000,C005,80
1153054000,C004,89
1153054000,C006,84
1153054000,C007,76
1153054000,C008,98
1153054000,E001,58
1153054000,C009,84
1153054000,P001,69
1153054000,P002,71
1153054000,U002,59
1153054000,U001,79
1153054000,M001,95
1153054000,U003,68
1153054000,U004,79
1153054000,U005,68
1153054000,U007,83
1153054000,U006,87
1153054000,U008,95
1153054000,U009,92
1153054000,U010,69
1153054000,U012,81
1153054000,U011,100
1153054000,U014,68
1153054000,U013,88
1153054000,U015,109
1153054000,U016,86
1153054000,U017,62
1153054000,U018,92
1153054000,U021,57
1153054000,U020,66
1153054000,U019,97
1153054000,U022,75
1153054000,U023,93
1153054000,U025,52
1153054000,U024,106
1153054000,U026,50
1153054000,U027,85
1153054000,U029,89
1153054000,U030,72
1153054000,U031,66
1153054000,U028,83
1153054000,U032,48
1153054000,U033,68
1153054000,U034,84
1153054000,U035,65
1153054000,U036,88
1153054000,U037,50
1153054000,U038,52
1153054000,U039,64
1153054000,U040,90
1153054000,U041,98
1153054000,U042,85
1153054000,U043,81
1153054000,U044,79
1153054000,U045,96
1153054000,V001,64
1153054000,U047,56
1153054000,U046,77
1153054000,V002,66
1153055000,C001,36
1153055000,B001,66
1153055000,C003,75
1153055000,C002,64
1153055000,C004,82
1153055000,C007,73
1153055000,C005,74
1153055000,C006,82
1153055000,C008,91
1153055000,C009,77
1153055000,E001,55
1153055000,M001,88
1153055000,P001,62
1153055000,P002,64
1153055000,U002,57
1153055000,U001,73
1153055000,U003,61
1153055000,U005,61
1153055000,U004,77
1153055000,U006,80
1153055000,U010,66
1153055000,U007,76
1153055000,U009,85
1153055000,U008,88
1153055000,U011,93
1153055000,U012,74
1153055000,U013,81
1153055000,U015,102
1153055000,U014,61
1153055000,U016,79
1153055000,U017,55
1153055000,U020,60
1153055000,U018,85
1153055000,U021,54
1153055000,U022,68
1153055000,U019,95
1153055000,U023,86
1153055000,U024,98
1153055000,U025,49
1153055000,U026,49
1153055000,U027,78
1153055000,U030,70
1153055000,U028,77
1153055000,U029,82
1153055000,U031,59
1153055000,U032,46
1153055000,U033,61
1153055000,U034,81
1153055000,U035,58
1153055000,U037,48
1153055000,U036,88
1153055000,U038,50
1153055000,U039,58
1153055000,U040,85
1153055000,U042,78
1153055000,U043,78
1153055000,U041,96
1153055000,U044,72
1153055000,U045,89
1153055000,U046,71
1153055000,U047,49
1153055000,V001,62
1153055000,V002,63
1153056000,B001,65
1153056000,C002,68
1153056000,C003,80
1153056000,C004,84
1153056000,C005,77
1153056000,C001,31
1153056000,C006,85
1153056000,C007,72
1153056000,E001,65
1153056000,C009,81
1153056000,P001,76
1153056000,C008,93
1153056000,M001,88
1153056000,P002,66
1153056000,U001,76
1153056000,U002,60
1153056000,U003,63
1153056000,U004,80
1153056000,U005,63
1153056000,U007,77
1153056000,U006,82
1153056000,U008,90
1153056000,U010,64
1153056000,U009,92
1153056000,U012,75
1153056000,U011,94
1153056000,U013,82
1153056000,U014,65
1153056000,U015,106
1153056000,U017,75
1153056000,U016,80
1153056000,U018,89
1153056000,U021,64
1153056000,U020,63
1153056000,U019,98
1153056000,U022,67
1153056000,U025,44
1153056000,U023,88
1153056000,U024,102
1153056000,U026,52
1153056000,U027,81
1153056000,U031,62
1153056000,U030,73
1153056000,U029,86
1153056000,U028,81
1153056000,U032,49
1153056000,U033,65
1153056000,U035,62
1153056000,U036,94
1153056000,U034,91
1153056000,U037,60
1153056000,U038,67
1153056000,U039,61
1153056000,U040,88
1153056000,U042,80
1153056000,U041,99
1153056000,U043,78
1153056000,U044,77
1153056000,U045,93
1153056000,U047,53
1153056000,U046,74
1153056000,V001,65
1153056000,V002,62
1153059500,C001,36
1153059500,C002,83
1153059500,B001,69
1153059500,C003,84
1153059500,C004,88
1153059500,C005,95
1153059500,C007,79
1153059500,C006,81
1153059500,C008,101
1153059500,C009,85
1153059500,E001,61
1153059500,P001,81
1153059500,M001,92
1153059500,P002,75
1153059500,U002,56
1153059500,U001,86
1153059500,U003,69
1153059500,U004,76
1153059500,U005,69
1153059500,U006,85
1153059500,U007,81
1153059500,U009,96
1153059500,U010,82
1153059500,U008,94
1153059500,U012,78
1153059500,U011,98
1153059500,U015,106
1153059500,U014,80
1153059500,U013,86
1153059500,U017,80
1153059500,U016,84
1153059500,U020,88
1153059500,U018,93
1153059500,U019,94
1153059500,U021,59
1153059500,U022,71
1153059500,U023,91
1153059500,U025,44
1153059500,U024,103
1153059500,U026,46
1153059500,U027,84
1153059500,U029,96
1153059500,U030,69
1153059500,U028,85
1153059500,U031,70
1153059500,U032,45
1153059500,U033,69
1153059500,U034,89
1153059500,U035,66
1153059500,U036,85
1153059500,U037,47
1153059500,U038,49
1153059500,U039,65
1153059500,U040,92
1153059500,U041,95
1153059500,U042,84
1153059500,U043,81
1153059500,U044,81
1153059500,U045,96
1153059500,U047,71
1153059500,U046,78
1153059500,V001,61
1153072000,C001,25
1153059500,V002,68
1153072000,B001,86
1153072000,C002,75
1153072000,C003,86
1153072000,C004,91
1153072000,C005,99
1153072000,C006,100
1153072000,C007,86
1153072000,C009,88
1153072000,C008,101
1153072000,P001,62
1153072000,E001,73
1153072000,M001,96
1153072000,P002,71
1153072000,U001,99
1153072000,U002,74
1153072000,U003,75
1153072000,U004,93
1153072000,U005,76
1153072000,U006,89
1153072000,U007,84
1153072000,U010,63
1153072000,U008,97
1153072000,U009,109
1153072000,U011,102
1153072000,U012,92
1153072000,U013,89
1153072000,U014,73
1153072000,U015,113
1153072000,U016,97
1153072000,U017,71
1153072000,U021,72
1153072000,U020,71
1153072000,U018,96
1153072000,U019,105
1153072000,U025,34
1153072000,U022,93
1153072000,U026,40
1153072000,U024,109
1153072000,U023,95
1153072000,U027,88
1153072000,U028,89
1153072000,U031,69
1153072000,U029,93
1153072000,U030,88
1153072000,U032,67
1153072000,U033,72
1153072000,U034,99
1153072000,U035,69
1153072000,U036,97
1153072000,U037,66
1153072000,U038,73
1153072000,U039,80
1153072000,U040,95
1153072000,U041,114
1153072000,U042,87
1153072000,U043,84
1153072000,U044,84
1153072000,U045,100
1153072000,U047,60
1153072000,U046,82
1153072000,V001,80
1153073000,C001,29
1153072000,V002,75
1153073000,B001,91
1153073000,C002,82
1153073000,C003,93
1153073000,C004,95
1153073000,C005,106
1153073000,C007,94
1153073000,C006,106
1153073000,C008,104
1153073000,E001,76
1153073000,P001,64
1153073000,C009,95
1153073000,M001,110
1153073000,P002,86
1153073000,U002,81
1153073000,U001,91
1153073000,U003,82
1153073000,U005,82
1153073000,U004,101
1153073000,U006,93
1153073000,U007,98
1153073000,U008,101
1153073000,U010,65
1153073000,U009,116
1153073000,U011,106
1153073000,U012,100
1153073000,U014,80
1153073000,U015,117
1153073000,U013,103
1153073000,U016,104
1153073000,U017,78
1153073000,U018,100
1153073000,U020,78
1153073000,U019,110
1153073000,U021,85
1153073000,U025,30
1153073000,U022,78
1153073000,U026,35
1153073000,U024,114
1153073000,U023,99
1153073000,U027,92
1153073000,U028,90
1153073000,U030,94
1153073000,U029,100
1153073000,U031,81
1153073000,U032,70
1153073000,U033,79
1153073000,U036,106
1153073000,U034,102
1153073000,U037,75
1153073000,U035,76
1153073000,U038,82
1153073000,U039,87
1153073000,U040,96
1153073000,U042,91
1153073000,U041,120
1153073000,U043,88
1153073000,U047,67
1153073000,U045,104
1153073000,U044,88
1153073000,U046,89
1153073000,V001,87
1153074000,C001,30
1153073000,V002,83
1153074000,B001,75
1153074000,C003,97
1153074000,C002,80
1153074000,C005,89
1153074000,C004,89
1153074000,C006,97
1153074000,C007,82
1153074000,C008,98
1153074000,E001,86
1153074000,P001,59
1153074000,C009,93
1153074000,P002,76
1153074000,M001,98
1153074000,U002,72
1153074000,U003,86
1153074000,U001,83
1153074000,U005,87
1153074000,U004,91
1153074000,U006,87
1153074000,U007,82
1153074000,U010,60
1153074000,U008,95
1153074000,U009,97
1153074000,U012,85
1153074000,U011,99
1153074000,U013,87
1153074000,U015,111
1153074000,U014,77
1153074000,U016,85
1153074000,U017,82
1153074000,U020,69
1153074000,U018,99
1153074000,U019,103
1153074000,U021,74
1153074000,U025,32
1153074000,U022,77
1153074000,U026,30
1153074000,U024,112
1153074000,U023,98
1153074000,U027,91
1153074000,U028,91
1153074000,U030,85
1153074000,U031,72
1153074000,U029,98
1153074000,U032,61
1153074000,U033,77
1153074000,U035,71
1153074000,U034,102
1153074000,U036,105
1153074000,U037,64
1153074000,U038,67
1153074000,U039,70
1153074000,U040,98
1153074000,U041,111
1153074000,U043,81
1153074000,U042,85
1153074000,U044,87
1153074000,U047,65
1153074000,U045,98
1153074000,V001,78
1153074000,U046,81
1153075000,C001,29
1153074000,V002,71
1153075000,C003,77
1153075000,B001,62
1153075000,C002,66
1153075000,C004,81
1153075000,C005,76
1153075000,C007,69
1153075000,C008,90
1153075000,C006,93
1153075000,E001,64
1153075000,C009,71
1153075000,P001,62
1153075000,M001,86
1153075000,P002,61
1153075000,U001,76
1153075000,U002,58
1153075000,U004,86
1153075000,U003,59
1153075000,U005,59
1153075000,U006,79
1153075000,U007,74
1153075000,U010,64
1153075000,U009,89
1153075000,U008,87
1153075000,U012,72
1153075000,U013,79
1153075000,U011,92
1153075000,U014,64
1153075000,U015,103
1153075000,U016,77
1153075000,U017,57
1153075000,U018,86
1153075000,U020,62
1153075000,U021,68
1153075000,U019,95
1153075000,U025,33
1153075000,U026,35
1153075000,U022,65
1153075000,U024,99
1153075000,U023,85
1153075000,U027,78
1153075000,U031,59
1153075000,U030,81
1153075000,U028,78
1153075000,U029,85
1153075000,U032,57
1153075000,U034,89
1153075000,U035,60
1153075000,U033,63
1153075000,U036,90
1153075000,U037,56
1153075000,U038,64
1153075000,U039,60
1153075000,U042,77
1153075000,U040,85
1153075000,U041,93
1153075000,U043,74
1153075000,U045,90
1153075000,U044,74
1153075000,U046,73
1153075000,U047,55
1153075000,V001,73
1153076000,C001,36
1153075000,V002,59
1153076000,B001,68
1153076000,C002,73
1153076000,C003,84
1153076000,C005,82
1153076000,C004,88
1153076000,C006,96
1153076000,C007,75
1153076000,C008,97
1153076000,P001,68
1153076000,E001,70
1153076000,C009,78
1153076000,M001,92
1153076000,P002,68
1153076000,U002,71
1153076000,U003,65
1153076000,U001,83
1153076000,U004,91
1153076000,U005,66
1153076000,U006,85
1153076000,U007,81
1153076000,U009,96
1153076000,U008,94
1153076000,U010,69
1153076000,U012,78
1153076000,U011,98
1153076000,U013,86
1153076000,U014,70
1153076000,U015,109
1153076000,U017,64
1153076000,U016,83
1153076000,U018,93
1153076000,U020,68
1153076000,U019,101
1153076000,U021,69
1153076000,U025,39
1153076000,U022,71
1153076000,U023,91
1153076000,U026,40
1153076000,U024,106
1153076000,U027,84
1153076000,U028,85
1153076000,U030,84
1153076000,U031,65
1153076000,U029,92
1153076000,U032,60
1153076000,U033,70
1153076000,U034,96
1153076000,U035,66
1153076000,U036,96
1153076000,U037,62
1153076000,U038,64
1153076000,U039,66
1153076000,U040,89
1153076000,U042,84
1153076000,U041,110
1153076000,U043,80
1153076000,U044,80
1153076000,U045,96
1153076000,U047,61
1153076000,V001,76
1153076000,U046,80
1153077000,C001,30
1153076000,V002,65
1153077000,C003,81
1153077000,C002,71
1153077000,B001,66
1153077000,C004,85
1153077000,C005,81
1153077000,C007,73
1153077000,C006,90
1153077000,C008,95
1153077000,C009,84
1153077000,P001,62
1153077000,E001,69
1153077000,M001,90
1153077000,P002,67
1153077000,U002,71
1153077000,U003,75
1153077000,U001,80
1153077000,U004,90
1153077000,U005,76
1153077000,U007,78
1153077000,U006,83
1153077000,U008,92
1153077000,U010,63
1153077000,U009,94
1153077000,U012,76
1153077000,U011,96
1153077000,U013,83
1153077000,U015,107
1153077000,U014,69
1153077000,U016,81
1153077000,U017,63
1153077000,U021,68
1153077000,U018,91
1153077000,U020,67
1153077000,U019,99
1153077000,U025,31
1153077000,U026,25
1153077000,U022,69
1153077000,U024,103
1153077000,U023,89
1153077000,U027,82
1153077000,U028,83
1153077000,U030,84
1153077000,U031,63
1153077000,U029,90
1153077000,U032,60
1153077000,U033,68
1153077000,U035,65
1153077000,U034,95
1153077000,U036,95
1153077000,U037,61
1153077000,U038,69
1153077000,U039,65
1153077000,U040,89
1153077000,U041,109
1153077000,U042,81
1153077000,U043,81
1153077000,U044,78
1153077000,U045,94
1153077000,V001,76
1153077000,U046,78
1153077000,U047,60
1153077000,V002,63
1153078000,C001,38
1153078000,B001,74
1153078000,C002,78
1153078000,C003,96
1153078000,C004,93
1153078000,C006,87
1153078000,C005,88
1153078000,C007,85
1153078000,C008,103
1153078000,E001,67
1153078000,C009,91
1153078000,P001,77
1153078000,M001,105
1153078000,P002,81
1153078000,U002,62
1153078000,U001,93
1153078000,U003,82
1153078000,U004,82
1153078000,U005,75
1153078000,U006,91
1153078000,U007,86
1153078000,U010,78
1153078000,U009,106
1153078000,U008,100
1153078000,U011,104
1153078000,U015,113
1153078000,U014,75
1153078000,U012,84
1153078000,U013,105
1153078000,U016,89
1153078000,U017,69
1153078000,U019,101
1153078000,U018,106
1153078000,U020,74
1153078000,U021,69
1153078000,U026,35
1153078000,U022,77
1153078000,U024,109
1153078000,U025,39
1153078000,U023,97
1153078000,U030,75
1153078000,U027,90
1153078000,U029,102
1153078000,U028,97
1153078000,U031,71
1153078000,U034,95
1153078000,U032,51
1153078000,U033,75
1153078000,U035,72
1153078000,U036,91
1153078000,U037,53
1153078000,U039,72
1153078000,U038,56
1153078000,U040,95
1153078000,U041,101
1153078000,U043,91
1153078000,U042,89
1153078000,U044,86
1153078000,U045,102
1153078000,U046,85
1153078000,U047,66
1153078000,V001,67
1153078000,V002,75
1153079000,C001,45
1153079000,B001,75
1153079000,C002,80
1153079000,C003,90
1153079000,C005,90
1153079000,C004,94
1153079000,C006,99
1153079000,C007,82
1153079000,C008,104
1153079000,E001,78
1153079000,P001,66
1153079000,C009,93
1153079000,M001,99
1153079000,P002,76
1153079000,U002,74
1153079000,U001,89
1153079000,U003,73
1153079000,U004,94
1153079000,U005,73
1153079000,U006,92
1153079000,U007,87
1153079000,U009,103
1153079000,U010,67
1153079000,U008,101
1153079000,U012,85
1153079000,U011,105
1153079000,U013,92
1153079000,U014,78
1153079000,U015,116
1153079000,U016,90
1153079000,U017,72
1153079000,U018,100
1153079000,U019,108
1153079000,U020,76
1153079000,U021,77
1153079000,U026,37
1153079000,U022,78
1153079000,U025,44
1153079000,U024,112
1153079000,U023,98
1153079000,U027,91
1153079000,U030,87
1153079000,U029,99
1153079000,U028,92
1153079000,U031,72
1153079000,U032,63
1153079000,U034,104
1153079000,U033,77
1153079000,U035,74
1153079000,U036,103
1153079000,U037,65
1153079000,U038,67
1153079000,U039,74
1153079000,U041,113
1153079000,U040,98
1153079000,U043,90
1153079000,U042,90
1153079000,U044,87
1153079000,U046,87
1153079000,U045,103
1153079000,U047,69
1153079000,V001,79
1153079000,V002,72
1153080000,C001,39
1153080000,B001,75
1153080000,C002,82
1153080000,C003,91
1153080000,C004,95
1153080000,C005,90
1153080000,C006,91
1153080000,C007,88
1153080000,C008,104
1153080000,E001,71
1153080000,C009,95
1153080000,P001,77
1153080000,M001,108
1153080000,P002,84
1153080000,U002,66
1153080000,U001,90
1153080000,U004,86
1153080000,U003,84
1153080000,U005,85
1153080000,U006,92
1153080000,U007,88
1153080000,U008,101
1153080000,U009,103
1153080000,U010,78
1153080000,U011,105
1153080000,U012,88
1153080000,U014,79
1153080000,U013,93
1153080000,U015,116
1153080000,U017,73
1153080000,U016,90
1153080000,U020,76
1153080000,U018,100
1153080000,U019,104
1153080000,U021,81
1153080000,U026,27
1153080000,U025,40
1153080000,U024,113
1153080000,U022,78
1153080000,U023,98
1153080000,U027,91
1153080000,U030,79
1153080000,U029,106
1153080000,U031,72
1153080000,U028,92
1153080000,U032,55
1153080000,U033,79
1153080000,U034,98
1153080000,U036,95
1153080000,U035,75
1153080000,U037,57
1153080000,U038,59
1153080000,U039,75
1153080000,U040,96
1153080000,U041,104
1153080000,U043,94
1153080000,U042,91
1153080000,U044,87
1153080000,U045,103
1153080000,V001,71
1153080000,U047,70
1153080000,U046,88
1153080000,V002,78
1154551000,C001,47
1154551000,C003,79
1154551000,B001,64
1154551000,C002,69
1154551000,C005,85
1154551000,C004,83
1154551000,C006,85
1154551000,C007,71
1154551000,C008,92
1154551000,E001,65
1154551000,C009,82
1154551000,P001,81
1154551000,M001,88
1154551000,P002,65
1154551000,U002,60
1154551000,U001,78
1154551000,U003,62
1154551000,U004,80
1154551000,U005,62
1154551000,U007,76
1154551000,U006,81
1154551000,U008,89
1154551000,U009,91
1154551000,U010,83
1154551000,U012,82
1154551000,U011,94
1154551000,U015,110
1154551000,U014,67
1154551000,U013,81
1154551000,U017,60
1154551000,U016,79
1154551000,U018,88
1154551000,U020,75
1154551000,U019,98
1154551000,U021,66
1154551000,U022,66
1154551000,U025,53
1154551000,U026,47
1154551000,U023,87
1154551000,U024,107
1154551000,U027,80
1154551000,U030,73
1154551000,U028,80
1154551000,U029,87
1154551000,U031,61
1154551000,U032,49
1154551000,U034,92
1154551000,U036,89
1154551000,U035,63
1154551000,U033,66
1154551000,U037,51
1154551000,U038,53
1154551000,U039,63
1154551000,U040,85
1154551000,U041,99
1154551000,U042,79
1154551000,U043,77
1154551000,U044,76
1154551000,U045,92
1154551000,U047,58
1154551000,U046,76
1154551000,V001,65
1154551000,V002,61
1154561000,B001,67
1154561000,C001,60
1154561000,C003,82
1154561000,C002,72
1154561000,C005,81
1154561000,C006,87
1154561000,C004,86
1154561000,C007,74
1154561000,C008,95
1154561000,C009,85
1154561000,E001,62
1154561000,P001,73
1154561000,M001,90
1154561000,P002,68
1154561000,U002,62
1154561000,U001,81
1154561000,U003,65
1154561000,U004,82
1154561000,U005,65
1154561000,U006,84
1154561000,U007,79
1154561000,U009,94
1154561000,U008,92
1154561000,U010,72
1154561000,U012,77
1154561000,U011,96
1154561000,U015,108
1154561000,U014,69
1154561000,U013,84
1154561000,U016,82
1154561000,U017,63
1154561000,U018,91
1154561000,U019,100
1154561000,U021,66
1154561000,U020,67
1154561000,U022,69
1154561000,U026,57
1154561000,U025,56
1154561000,U023,90
1154561000,U024,104
1154561000,U027,83
1154561000,U030,75
1154561000,U028,83
1154561000,U031,64
1154561000,U029,90
1154561000,U032,51
1154561000,U033,69
1154561000,U034,88
1154561000,U035,66
1154561000,U036,96
1154561000,U037,53
1154561000,U038,55
1154561000,U039,65
1154561000,U040,90
1154561000,U041,101
1154561000,U042,82
1154561000,U043,80
1154561000,U044,79
1154561000,U045,95
1154561000,U046,78
1154561000,U047,60
1154561000,V001,67
1154561000,V002,64
1154562000,C001,59
1154562000,B001,101
1154562000,C003,89
1154562000,C002,78
1154562000,C005,99
1154562000,C004,98
1154562000,C006,97
1154562000,C007,92
1154562000,C008,107
1154562000,E001,65
1154562000,C009,91
1154562000,P001,76
1154562000,P002,83
1154562000,M001,103
1154562000,U002,79
1154562000,U001,87
1154562000,U003,74
1154562000,U005,74
1154562000,U004,90
1154562000,U006,104
1154562000,U007,91
1154562000,U008,104
1154562000,U009,113
1154562000,U010,88
1154562000,U011,109
1154562000,U012,95
1154562000,U014,76
1154562000,U013,96
1154562000,U015,120
1154562000,U016,100
1154562000,U017,69
1154562000,U018,100
1154562000,U020,74
1154562000,U019,110
1154562000,U021,64
1154562000,U022,82
1154562000,U025,59
1154562000,U024,116
1154562000,U023,102
1154562000,U026,59
1154562000,U027,97
1154562000,U030,85
1154562000,U028,91
1154562000,U029,96
1154562000,U031,75
1154562000,U032,61
1154562000,U033,75
1154562000,U034,91
1154562000,U035,72
1154562000,U036,105
1154562000,U037,69
1154562000,U038,64
1154562000,U039,72
1154562000,U040,108
1154562000,U041,110
1154562000,U043,92
1154562000,U042,94
1154562000,U044,86
1154562000,U045,107
1154562000,U046,85
1154562000,U047,63
1154562000,V001,77
1154562000,V002,81
1154563000,B001,71
1154563000,C001,46
1154563000,C002,69
1154563000,C003,80
1154563000,C004,87
1154563000,C005,79
1154563000,C007,95
1154563000,C006,89
1154563000,C008,96
1154563000,E001,56
1154563000,C009,82
1154563000,P001,67
1154563000,P002,69
1154563000,M001,93
1154563000,U002,69
1154563000,U001,78
1154563000,U003,66
1154563000,U004,83
1154563000,U005,67
1154563000,U007,82
1154563000,U006,85
1154563000,U010,74
1154563000,U008,93
1154563000,U009,97
1154563000,U012,79
1154563000,U013,87
1154563000,U011,98
1154563000,U014,67
1154563000,U015,114
1154563000,U016,84
1154563000,U017,60
1154563000,U018,91
1154563000,U020,65
1154563000,U021,53
1154563000,U019,101
1154563000,U022,73
1154563000,U025,55
1154563000,U024,102
1154563000,U023,91
1154563000,U026,56
1154563000,U027,90
1154563000,U030,77
1154563000,U028,82
1154563000,U031,66
1154563000,U029,87
1154563000,U032,51
1154563000,U033,66
1154563000,U034,82
1154563000,U035,63
1154563000,U036,93
1154563000,U037,61
1154563000,U038,53
1154563000,U039,63
1154563000,U040,89
1154563000,U041,103
1154563000,U042,83
1154563000,U043,79
1154563000,U044,77
1154563000,U047,54
1154563000,U045,95
1154563000,U046,76
1154563000,V001,69
1154563000,V002,84
1154564000,C001,50
1154564000,B001,75
1154564000,C003,84
1154564000,C002,73
1154564000,C005,82
1154564000,C004,91
1154564000,C007,99
1154564000,C006,93
1154564000,C008,100
1154564000,E001,60
1154564000,C009,86
1154564000,P001,71
1154564000,M001,97
1154564000,P002,73
1154564000,U002,72
1154564000,U001,81
1154564000,U004,86
1154564000,U003,69
1154564000,U005,70
1154564000,U007,85
1154564000,U006,88
1154564000,U010,95
1154564000,U008,97
1154564000,U009,100
1154564000,U012,83
1154564000,U011,102
1154564000,U013,90
1154564000,U015,118
1154564000,U014,70
1154564000,U016,88
1154564000,U017,64
1154564000,U020,68
1154564000,U018,94
1154564000,U019,104
1154564000,U021,57
1154564000,U022,77
1154564000,U023,94
1154564000,U025,51
1154564000,U024,105
1154564000,U026,60
1154564000,U027,93
1154564000,U029,90
1154564000,U030,81
1154564000,U028,85
1154564000,U031,75
1154564000,U032,55
1154564000,U035,67
1154564000,U034,85
1154564000,U036,97
1154564000,U033,70
1154564000,U037,64
1154564000,U038,57
1154564000,U039,66
1154564000,U040,91
1154564000,U041,106
1154564000,U042,87
1154564000,U043,82
1154564000,U044,80
1154564000,U047,57
1154564000,U045,97
1154564000,U046,79
1154564000,V001,73
1154564000,V002,88
1154567000,C001,62
1154567000,B001,69
1154567000,C002,81
1154567000,C003,73
1154567000,C005,101
1154567000,C004,89
1154567000,C006,90
1154567000,C007,66
1154567000,C008,98
1154567000,E001,68
1154567000,P001,76
1154567000,C009,94
1154567000,M001,93
1154567000,P002,70
1154567000,U002,64
1154567000,U001,84
1154567000,U003,77
1154567000,U004,84
1154567000,U005,77
1154567000,U006,87
1154567000,U008,95
