sttn_id,stop_number
9001101,13116
9001104,05157
9001106,05163
9001112,02123
9001124,02131
9001131,04001
9001139,24152
9001141,24458
9001145,10119
9001146,10120
9001147,10217
9001151,10212
9001152,10213
9001153,10211
9001155,10207
9001156,10206
9001157,10202
9001158,10203
9001159,10201
9001160,10200
9001161,09103
9001162,09105
9001163,09112
9001165,10218
9001166,09106
9001167,10219
9001168,09107
9001169,10221
9001336,01218
9001337,01225
9001338,01215
9001343,02128
9001346,20152
9001347,20153
9001351,13152
9001352,13154
9001355,01144
9001356,01164
9001363,09114
9001364,09116
9001365,09117
9001372,09263
9001376,09138
9001379,09142
9001380,09143
9001381,09145
9001382,09144
9001386,10127
9001406,09219
9001407,09220
9001408,09171
9001409,09170
9001411,09173
9001412,09175
9001432,09166
9001464,09147
9001471,08283
9001472,08285
9001473,08286
9001474,08288
9001475,08287
9001476,08290
9001485,08353
9001497,06128
9001507,06284
9001508,02109
9001509,02108
9001510,02107
9001512,13153
9001514,13155
9001515,13157
9001518,01133
9001522,20124
9001525,20125
9001526,20123
9001528,06001
9001529,25101
9001530,25102
9001544,23210
9001545,23212
9001548,23181
9001556,20134
9001557,20131
9001558,20130
9001559,20127
9001566,19253
9001567,19226
9001568,19227
9001569,19225
9001570,19110
9001572,19279
9001573,19849
9001574,19850
9001577,09174
9001578,09172
9001585,24486
9001587,22183
9001588,22190
9001593,22224
9001594,22222
9001607,06213
9001609,06214
9001610,06212
9001622,07199
9001625,05129
9001629,05126
9001632,05124
9001640,06178
9001649,09154
9001657,07231
9001660,07195
9001663,24485
9001668,08157
9001670,07200
9001671,07198
9001675,07230
9001678,09229
9001681,09231
9001683,09234
9001686,09239
9001689,09271
9001690,09241
9001691,09240
9001694,09245
9001695,09244
9001708,10122
9001710,10261
9001712,10264
9001715,09148
9001716,09206
9001719,24484
9001720,24483
9001724,10250
9001725,10251
9001727,10249
9001745,10162
9001747,10157
9001753,11196
9001754,11198
9001766,11244
9001768,11256
9001790,10225
9001791,10224
9001798,09196
9001799,09197
9001802,09236
9001857,23129
9001858,23134
9001859,23128
9001860,23135
9001861,23177
9001862,23205
9001863,23206
9001864,23176
9001866,23204
9001868,23203
9001869,23209
9001870,23202
9001874,24482
9001877,02148
9001881,08268
9001882,08267
9001883,08265
9001884,08266
9001891,13120
9001892,14199
9001893,14198
9001894,14156
9001895,14157
9001896,14159
9001897,14158
9001898,14160
9001899,14161
9001900,14162
9001901,14163
9001902,14106
9001903,14115
9001904,14116
9001905,14166
9001906,14165
9001909,10161
9001916,23211
9001917,23213
9001922,20133
9001923,20132
9001924,20129
9001925,20126
9001938,14132
9001941,14242
9001942,14241
9001943,14240
9001947,14236
9001948,14127
9001949,14128
9001950,14126
9001951,14125
9001952,14123
9001953,14124
9001954,14122
9001956,14120
9001957,14119
9001958,14244
9001959,14245
9001960,14247
9001961,14246
9001962,14248
9001963,14249
9001964,14251
9001965,14250
9001967,14196
9001968,14185
9001969,14188
9001970,14189
9001972,02102
9001973,03228
9001979,14143
9001982,14180
9001983,14179
9001984,14178
9001985,14177
9001986,14176
9001987,14175
9001988,14173
9001990,14170
9001991,14169
9001992,14168
9001995,14152
9001996,03142
9001999,19150
9002001,19255
9002002,20107
9002020,13134
9002021,01168
9002030,08278
9002037,08221
9002046,11338
9002047,11340
9002048,11339
9002049,11452
9002050,11453
9002051,11455
9002052,11454
9002069,02170
9002114,06163
9002119,02195
9002120,02196
9002122,02197
9002123,02204
9002124,02203
9002125,02202
9002126,02201
9002127,02236
9002128,02237
9002129,03161
9002130,03160
9002131,03164
9002132,03162
9002133,03166
9002135,22114
9002137,22104
9002139,22170
9002142,22161
9002143,22158
9002146,22146
9002147,22148
9002148,22149
9002156,22105
9002158,22101
9002160,09104
9002162,24481
9002166,03111
9002169,11277
9002171,11245
9002172,11257
9002173,11246
9002176,09307
9002181,08201
9002184,09187
9002186,09188
9002189,06179
9002190,06181
9002193,11374
9002194,25328
9002209,11366
9002210,11367
9002217,11447
9002218,11416
9002229,11208
9002230,11210
9002234,11251
9002235,10236
9002236,11252
9002240,10231
9002246,14234
9002249,14232
9002250,14231
9002251,14230
9002253,14256
9002256,14268
9002257,14267
9002258,14269
9002259,14270
9002260,14258
9002261,14257
9002264,14263
9002265,14264
9002267,10246
9002268,10244
9002271,10234
9002274,10242
9002275,10245
9002276,10247
9002280,11456
9002281,11369
9002282,11368
9002295,10145
9002307,10196
9002308,10195
9002309,10194
9002310,10193
9002311,10192
9002312,10191
9002313,10190
9002314,10189
9002315,10187
9002316,10186
9002317,10185
9002318,10184
9002319,09286
9002356,07313
9002357,07312
9002360,07224
9002361,07225
9002362,07222
9002372,07311
9002373,07310
9002374,04147
9002375,04148
9002376,04150
9002377,04149
9002378,04152
9002379,04151
9002380,04154
9002381,04153
9002382,04158
9002383,04157
9002385,04162
9002386,04161
9002410,07155
9002415,07149
9002421,07201
9002422,07203
9002423,07204
9002424,07205
9002425,07206
9002426,07207
9002427,07208
9002428,07209
9002429,07211
9002430,07210
9002431,05131
9002432,05134
9002434,05119
9002499,06270
9002518,07408
9002520,07262
9002522,07264
9002524,07266
9002526,07268
9002541,23193
9002545,23195
9002551,22113
9002552,22112
9002553,22127
9002554,22128
9002556,22125
9002558,23319
9002559,22270
9002561,22272
9002578,24249
9002579,24369
9002595,24169
9002596,24168
9002597,24166
9002598,24167
9002620,22122
9002621,22106
9002627,22144
9002632,22253
9002633,23404
9002635,23407
9002636,23406
9002637,23385
9002638,23380
9002639,23381
9002640,23384
9002641,23382
9002642,23383
9002645,23356
9002646,23355
9002647,23358
9002648,23357
9002649,23395
9002650,23360
9002651,23238
9002652,23237
9002653,23226
9002654,23230
9002655,23229
9002656,23227
9002657,23228
9002658,23219
9002659,23329
9002660,23327
9002661,23316
9002662,23324
9002664,23323
9002665,23318
9002666,23295
9002671,22285
9002676,22295
9002677,22291
9002678,22289
9002681,22298
9002682,22293
9002683,22294
9002684,23124
9002693,22194
9002694,22118
9002708,23419
9002709,23418
9002710,23420
9002711,23417
9002712,23421
9002713,23416
9002715,23412
9002716,22336
9002717,22337
9002718,22335
9002719,22333
9002720,22334
9002721,22332
9002722,22331
9002724,22330
9002732,23113
9002750,23297
9002751,23296
9002756,23341
9002757,23335
9002758,23459
9002759,23339
9002791,23172
9002792,23187
9002793,23173
9002794,23186
9002795,23147
9002800,23214
9002801,23276
9002804,23308
9002806,23252
9002811,23334
9002819,24183
9002820,24170
9002821,24153
9002822,24171
9002823,23263
9002824,23223
9002825,23265
9002831,23315
9002833,23314
9002836,23321
9002840,24386
9002841,24387
9002843,23389
9002845,23392
9002847,23362
9002848,23361
9002851,23275
9002852,23109
9002855,23370
9002859,23369
9002860,22308
9002861,22309
9002866,22312
9002867,22313
9002868,22315
9002869,22314
9002870,22316
9002871,22317
9002881,01238
9002882,01231
9002885,02190
9002886,02189
9002887,02191
9002888,02192
9002889,14216
9002896,14224
9002901,11204
9002902,11205
9002903,11206
9002906,11212
9002907,11250
9002922,12218
9002923,12211
9002924,12219
9002925,12210
9002927,12159
9002928,12160
9002929,12161
9002930,12158
9002933,12314
9002940,12319
9002941,12310
9002973,12146
9002974,12147
9002975,12144
9002977,12143
9002981,12132
9002982,12129
9002990,12184
9002991,12204
9002992,12183
9002994,12182
9002995,12206
9002996,12181
9002997,12207
9002998,12180
9003002,12167
9003003,12178
9003004,12168
9003005,12177
9003014,14203
9003018,02167
9003034,12120
9003044,02171
9003045,02212
9003046,02211
9003047,02214
9003048,02213
9003051,04146
9003052,04145
9003065,12201
9003066,12186
9003067,12202
9003068,12185
9003069,12249
9003070,12254
9003071,12250
9003072,12253
9003076,01150
9003077,01152
9003078,01153
9003079,01132
9003080,01146
9003146,12111
9003149,03158
9003163,14195
9003164,14194
9003165,14197
9003175,14111
9003176,14112
9003177,14117
9003178,14193
9003179,14181
9003182,14171
9003183,14174
9003184,03297
9003185,03298
9003186,03299
9003187,03300
9003191,14103
9003192,14104
9003193,14102
9003194,14101
9003195,14261
9003196,14262
9003199,14266
9003200,14265
9003201,14218
9003269,03185
9003270,03184
9003284,11331
9003285,11332
9003286,11346
9003289,11278
9003291,11281
9003299,08145
9003304,06283
9003306,06281
9003315,22269
9003317,22248
9003320,18165
9003322,18162
9003323,18163
9003325,18160
9003336,18149
9003339,18147
9003341,18146
9003356,17111
9003357,17112
9003358,17109
9003359,17110
9003360,17108
9003363,17106
9003365,17104
9003369,17139
9003371,17142
9003387,17220
9003388,17219
9003389,17215
9003390,17218
9003391,17235
9003392,18167
9003394,18168
9003395,18169
9003438,20166
9003440,20163
9003441,20162
9003442,20160
9003443,20161
9003447,21128
9003455,21145
9003456,21155
9003457,21146
9003465,20145
9003466,20144
9003468,19154
9003469,19155
9003473,19140
9003485,19293
9003486,19292
9003490,19117
9003491,19119
9003492,19118
9003493,19162
9003494,19163
9003495,19166
9003496,19165
9003500,19207
9003501,19224
9003517,15274
9003518,15287
9003519,15273
9003520,15286
9003521,15272
9003522,15285
9003523,15265
9003527,15173
9003529,19204
9003530,19205
9003531,19203
9003532,19202
9003534,19106
9003539,22251
9003555,21131
9003556,21132
9003557,21137
9003558,21133
9003559,21136
9003560,20167
9003562,19193
9003563,19192
9003564,19317
9003565,19316
9003574,22260
9003576,22257
9003586,19153
9003587,19156
9003596,19107
9003597,19167
9003598,19168
9003599,19169
9003600,19182
9003601,19181
9003602,19177
9003606,19214
9003608,19218
9003609,19217
9003611,16246
9003612,16245
9003613,16247
9003614,16248
9003615,16250
9003616,16249
9003617,16251
9003618,16252
9003619,16253
9003620,16254
9003640,16269
9003641,16271
9003642,16272
9003643,16276
9003644,16275
9003645,16278
9003646,16277
9003648,16279
9003649,16280
9003650,16283
9003651,16284
9003652,16285
9003653,16286
9003654,16287
9003655,16288
9003691,16002
9003693,19220
9003695,19173
9003696,19174
9003697,19175
9003698,19125
9003699,19126
9003702,19120
9003703,19104
9003718,21139
9003721,21141
9003722,21129
9003745,19159
9003746,19157
9003811,19133
9003814,19141
9003815,19143
9003816,19147
9003817,19151
9003822,18186
9003823,18187
9003824,18184
9003825,18185
9003852,19228
9003853,19240
9003855,19232
9003856,19238
9003859,19233
9003860,19241
9003866,18141
9003880,19229
9003925,17210
9003926,17209
9003984,16206
9003985,16208
9003986,16207
9003987,16210
9003988,16209
9003989,16211
9003991,16214
9003992,16213
9003993,16215
9003994,16216
9003996,16217
9004007,16149
9004008,16150
9004029,15317
9004030,15228
9004031,17236
9004038,17239
9004047,18112
9004048,18116
9004049,18117
9004055,18125
9004122,19270
9004124,17115
9004129,20157
9004130,20156
9004132,20159
9004133,17232
9004140,20158
9004148,16223
9004149,16221
9004150,16222
9004151,16219
9004153,16185
9004154,16184
9004155,16183
9004156,16182
9004157,16181
9004158,16180
9004167,16153
9004238,15128
9004239,16173
9004240,16174
9004241,15127
9004242,15126
9004243,16175
9004244,16176
9004245,15113
9004246,16177
9004247,15112
9004248,15111
9004253,16186
9004254,15310
9004255,15288
9004256,15303
9004257,15251
9004258,15302
9004260,15233
9004261,15225
9004266,15205
9004272,15211
9004273,15212
9004274,15213
9004275,15214
9004276,15215
9004278,15217
9004279,15218
9004280,15328
9004281,15327
9004283,15325
9004285,15323
9004286,15319
9004287,15318
9004288,15320
9004289,15362
9004290,15229
9004291,15309
9004295,20108
9004298,15198
9004299,15201
9004301,22147
9004304,05113
9004309,12264
9004310,12267
9004315,07135
9004324,05116
9004325,22165
9004333,03277
9004347,11418
9004372,17185
9004373,17184
9004375,17187
9004377,17183
9004378,17182
9004381,17179
9004382,17174
9004383,17173
9004384,17171
9004385,17170
9004386,17169
9004388,11373
9004526,01223
9004541,21225
9004542,21226
9004543,21227
9004559,24334
9004560,24333
9004561,23410
9004562,23402
9004564,23253
9004565,23174
9004567,23175
9004568,23183
9004587,24173
9004613,14167
9004614,14164
9004615,14186
9004616,14187
9004617,14190
9004618,14191
9004619,14192
9004620,14182
9004622,23400
9004623,23994
9004628,23359
9004637,16270
9004652,05120
9004658,04207
9004837,01267
9004840,16132
9004841,16131
9004842,16130
9004858,16137
9004859,16138
9004860,16135
9004864,15148
9004868,16258
9004878,16262
9004879,16261
9004880,16259
9004881,16260
9004882,16257
9004884,16255
9004903,18134
9004908,15206
9004909,15234
9004910,15185
9004911,15196
9004912,15235
9004913,15195
9004914,15236
9004916,15256
9004917,15193
9004918,15257
9004920,15260
9004921,15259
9004922,15258
9004923,15270
9004926,15109
9004928,15108
9004929,15361
9004930,15151
9004931,15107
9004933,15153
9004934,15106
9004935,15154
9004936,19211
9004938,14228
9005087,23462
9005089,23336
9005090,23344
9005091,23343
9005092,23342
9005093,23456
9005094,23232
9005101,19320
9005102,19281
9005144,02113
9005175,16170
9005178,16167
9005188,16267
9005189,16265
9005211,15308
9005219,03132
9005230,24204
9005265,07129
9005267,07271
9005269,07273
9005288,22297
9005289,22296
9005328,23364
9005332,22110
9005336,22102
9005337,22171
9005338,22133
9005340,22218
9005341,23423
9005342,23428
9005343,23427
9005347,23240
9005348,23236
9005350,23245
9005351,23199
9005368,23411
9005370,23408
9005373,23521
9005374,23520
9005525,25263
9005526,25262
9005527,25264
9005528,25265
9005529,25266
9005530,25267
9005545,24396
9005547,25195
9005548,25194
9005549,25196
9005550,25197
9005551,25198
9005552,25199
9005578,04165
9005579,04164
9005582,03252
9005595,25232
9005646,04169
9005652,04177
9005671,25170
9005681,24210
9005683,23260
9005692,23488
9005696,24389
9005697,24390
9005706,09205
9005712,11237
9005723,08305
9005726,08308
9005731,06330
9005733,12137
9005735,12340
9005739,12142
9005740,12150
9005741,12141
9005762,15141
9005763,15105
9005764,15104
9005765,15103
9005776,15261
9005777,15170
9005779,15164
9005781,17145
9005783,19321
9005785,19322
9005789,19315
9005808,17207
9005810,17176
9005890,25166
9005891,25165
9005892,25167
9005893,25168
9005894,25169
9005895,25171
9005897,25174
9005898,25173
9005947,10188
9005948,10208
9005949,10209
9005950,10302
9005955,08147
9005996,08204
9005997,08203
9005998,08206
9005999,08205
9006010,23132
9006011,23133
9006012,04113
9006015,08141
9006017,08332
9006022,09195
9006023,10138
9006024,10137
9006025,10142
9006026,10141
9006028,10143
9006031,19303
9006040,05199
9006041,05149
9006042,05158
9006049,22134
9006068,12271
9006069,12390
9006070,12391
9006071,12149
9006072,12151
9006073,12140
9006075,12139
9006076,12138
9006090,12294
9006119,17208
9006120,15161
9006121,15165
9006123,15263
9006125,15171
9006126,15262
9006127,19288
9006128,19286
9006143,01279
9006144,01148
9006145,01154
9006146,01149
9006147,01246
9006151,12324
9006152,12321
9006153,12323
9006167,19210
9006192,17128
9006196,17122
9006208,18126
9006212,18131
9006213,18130
9006301,11209
9006309,11233
9006310,11235
9006311,11234
9006312,11236
9006321,11334
9006322,11333
9006328,22006
9006329,22008
9006330,22003
9006331,22004
9006332,22015
9006333,22016
9006334,22014
9006335,22013
9006339,22010
9006340,22007
9006346,22001
9006347,22002
9006398,14107
9006399,09149
9006400,09177
9006403,11326
9006422,02103
9006424,19164
9006427,03229
9006428,03230
9006435,23222
9006448,25205
9006449,25204
9006454,01221
9006456,08143
9006461,02001
9006463,12001
9006464,12002
9006465,12003
9006467,12006
9006468,12005
9006469,12007
9006471,13001
9006472,13002
9006473,13004
9006474,13003
9006475,13006
9006477,13009
9006478,13008
9006479,13011
9006480,13010
9006481,13012
9006482,13013
9006483,13014
9006484,13015
9006487,13017
9006488,13016
9006489,25341
9006585,17310
9006599,12022
9006777,07436
9006793,23500
9006794,23501
9006795,09311
9006796,09310
9006798,25343
9006799,25342
9006800,23241
9006839,17600
9006845,05162
9006978,20251
9007002,15416
9007003,19455
9007004,19456
9007007,19457
9007008,19454
9007009,19434
9007031,14359
9007032,14358
9007033,14357
9007034,14356
9007046,11176
9007047,11177
9007049,11445
9007052,01863
9007053,01532
9007055,01864
9007056,01530
9007062,05136
9007063,01865
9007064,01529
9007065,01866
9007066,01528
9007067,01868
9007070,01526
9007071,01869
9007072,01524
9007074,01870
9007075,01523
9007076,05258
9007079,01521
9007080,01872
9007081,01873
9007082,01519
9007083,01520
9007084,01874
9007086,01518
9007087,01517
9007088,01516
9007089,01876
9007090,01877
9007092,01878
9007093,01512
9007094,01511
9007095,01879
9007096,01510
9007098,01509
9007099,01508
9007103,01507
9007104,01883
9007105,01506
9007107,01503
9007108,01502
9007109,01887
9007111,05164
9007112,01886
9007113,01505
9007114,01525
9007115,01531
9007116,01500
9007118,16501
9007119,05165
9007120,16509
9007121,16523
9007122,01564
9007123,01562
9007125,01558
9007126,01556
9007127,01555
9007130,05187
9007132,05210
9007133,05201
9007134,05202
9007143,01551
9007144,06255
9007145,06254
9007147,01550
9007148,16527
9007149,16525
9007150,16524
9007152,07315
9007156,01548
9007157,01547
9007160,16520
9007161,01546
9007168,16519
9007170,16518
9007172,01545
9007174,16516
9007185,16515
9007186,01543
9007187,16513
9007188,01542
9007189,01541
9007190,16511
9007191,07252
9007192,07251
9007193,16510
9007195,01539
9007196,16508
9007197,01538
9007198,01537
9007199,01536
9007200,16507
9007201,16506
9007202,16505
9007206,01535
9007207,01534
9007208,16503
9007211,16502
9007213,16500
9007214,16498
9007217,01594
9007219,01592
9007220,01591
9007223,01590
9007224,01589
9007238,01584
9007239,16558
9007240,01583
9007241,16557
9007242,16556
9007243,01581
9007244,16555
9007247,16554
9007248,16553
9007252,16552
9007253,01578
9007254,16551
9007255,16550
9007256,16548
9007258,11122
9007259,16547
9007262,11120
9007263,01576
9007266,16544
9007267,01574
9007268,11119
9007270,16543
9007272,11449
9007286,16542
9007287,16541
9007288,01572
9007290,01571
9007292,01570
9007293,16538
9007294,01569
9007297,16537
9007298,16536
9007299,01568
9007301,16535
9007305,01566
9007311,01565
9007313,16530
9007314,16529
9007339,11223
9007340,11222
9007390,01793
9007391,01792
9007392,01790
9007393,01776
9007405,01729
9007407,01728
9007408,16586
9007411,01727
9007414,01725
9007417,01724
9007418,16583
9007420,16581
9007421,01722
9007422,01721
9007423,16580
9007424,01714
9007425,16579
9007427,16578
9007428,16577
9007429,01699
9007430,16576
9007433,16574
9007434,16573
9007435,16572
9007436,01684
9007437,16571
9007438,01683
9007442,16570
9007443,16569
9007444,01682
9007445,01667
9007447,16567
9007448,16566
9007449,16565
9007450,16564
9007451,16563
9007452,16562
9007453,01597
9007455,01596
9007456,01825
9007457,01824
9007460,16859
9007461,01819
9007465,16836
9007466,01817
9007468,01815
9007469,01814
9007471,16820
9007472,16818
9007473,01812
9007474,16814
9007476,01810
9007477,08169
9007478,08170
9007479,16812
9007483,08246
9007484,16778
9007485,16734
9007486,16732
9007487,01807
9007490,16729
9007491,08284
9007494,16727
9007495,01804
9007496,16722
9007497,01803
9007499,01801
9007503,01800
9007504,01799
9007506,01797
9007507,16718
9007508,01798
9007511,16637
9007512,01796
9007515,16599
9007516,16598
9007517,09190
9007519,08249
9007520,16597
9007521,16594
9007522,16593
9007525,16589
9007526,16588
9007527,17700
9007530,16900
9007531,16899
9007532,16898
9007534,16897
9007535,16896
9007537,16894
9007538,01851
9007539,01850
9007540,16892
9007541,01849
9007544,01847
9007545,16890
9007546,01846
9007547,16888
9007550,16887
9007551,16882
9007552,01845
9007554,16879
9007555,01843
9007557,16878
9007558,09102
9007559,16876
9007560,01840
9007563,01839
9007565,16875
9007567,01837
9007568,16873
9007572,01835
9007574,16870
9007575,16869
9007576,16868
9007577,16867
9007578,01833
9007579,01832
9007580,01831
9007582,01829
9007583,16864
9007585,01827
9007586,16863
9007587,16862
9007588,01826
9007589,16861
9007592,03517
9007593,03516
9007594,03515
9007596,03513
9007597,03510
9007598,03509
9007599,03506
9007600,03502
9007602,03500
9007603,02518
9007605,16950
9007606,02516
9007611,02513
9007613,16941
9007614,02510
9007615,16937
9007616,16935
9007617,02507
9007618,10283
9007619,10282
9007620,16933
9007623,02506
9007624,16932
9007625,16931
9007626,10331
9007627,16928
9007628,16927
9007629,16925
9007631,16923
9007632,16922
9007634,02502
9007637,02501
9007639,16917
9007641,16915
9007642,01862
9007643,16914
9007644,01861
9007645,16912
9007646,16910
9007647,11306
9007648,01858
9007649,16907
9007650,01856
9007651,01855
9007652,16903
9007654,03565
9007655,03564
9007658,03561
9007662,03552
9007665,03551
9007667,03546
9007668,03545
9007669,15509
9007670,03544
9007671,15508
9007672,15507
9007675,15505
9007676,15504
9007677,03542
9007678,03541
9007680,15500
9007681,03540
9007682,16994
9007684,16986
9007685,16976
9007689,16971
9007690,03534
9007692,16970
9007693,03532
9007695,16967
9007696,16965
9007697,16964
9007698,16963
9007699,03525
9007700,16961
9007701,03523
9007702,16960
9007703,03522
9007704,16958
9007705,16957
9007706,03521
9007707,16956
9007708,16955
9007709,16954
9007710,03519
9007712,16952
9007713,01239
9007718,01240
9007721,03598
9007723,15545
9007725,03597
9007729,03596
9007730,15540
9007731,03593
9007732,03592
9007733,15539
9007734,03591
9007736,03590
9007737,15536
9007738,03589
9007739,03588
9007740,03586
9007741,03584
9007746,03583
9007748,03582
9007749,03581
9007751,03580
9007754,15526
9007756,03577
9007757,15524
9007760,15522
9007761,03574
9007763,03573
9007765,03572
9007766,15518
9007767,03571
9007770,15516
9007772,03569
9007776,03567
9007777,15513
9007782,15512
9007783,15511
9007784,15510
9007785,05716
9007786,05714
9007787,05713
9007790,05709
9007792,05680
9007793,05679
9007795,05677
9007797,05672
9007798,05670
9007799,05600
9007800,17694
9007801,05597
9007803,17690
9007804,17689
9007805,05595
9007806,05594
9007807,17686
9007808,05591
9007809,05589
9007810,05587
9007812,17684
9007813,17682
9007815,05581
9007816,17678
9007817,05580
9007818,17677
9007819,05578
9007822,17673
9007823,05574
9007824,17619
9007826,05571
9007827,05569
9007828,17615
9007830,17598
9007831,17597
9007832,05566
9007833,17596
9007834,05565
9007835,05564
9007836,17594
9007837,05563
9007838,17593
9007839,05561
9007840,17592
9007841,05559
9007842,17591
9007843,05558
9007844,17590
9007845,05556
9007846,05560
9007847,17588
9007848,05554
9007849,05553
9007855,04181
9007878,05549
9007879,17584
9007880,17583
9007881,04182
9007883,17582
9007885,04240
9007898,05545
9007903,17581
9007909,17580
9007910,05544
9007911,17579
9007912,05543
9007920,05542
9007921,17577
9007922,05541
9007923,05540
9007926,05539
9007928,17573
9007930,17572
9007931,05536
9007932,05535
9007933,17570
9007936,17569
9007938,17568
9007939,17566
9007941,17563
9007944,17560
9007946,17559
9007947,17558
9007948,06256
9007949,06257
9007953,05533
9007954,17555
9007956,05531
9007957,17551
9007958,17550
9007960,05527
9007961,17549
9007963,17547
9007967,05523
9007968,17544
9007969,05528
9007970,05522
9007972,05518
9007973,17541
9007974,05517
9007975,17540
9007976,17539
9007977,05514
9007978,17536
9007979,05513
9007981,05512
9007983,17533
9007985,05509
9007986,17530
9007987,17529
9007989,17527
9007990,17526
9007992,05504
9007993,17524
9007994,05503
9007996,04767
9007998,04765
9007999,04764
9008,08161
9008006,08270
9008007,17521
9008008,17520
9008010,04759
9008011,04758
9008012,04757
9008013,04756
9008014,04755
9008018,17514
9008019,17513
9008020,17512
9008021,17511
9008022,04751
9008025,08316
9008026,08315
9008029,08301
9008030,08304
9008033,04750
9008034,17509
9008040,04746
9008041,08311
9008043,17507
9008044,04745
9008047,08312
9008048,04744
9008049,17506
9008051,04743
9008052,17503
9008053,04740
9008059,17502
9008062,04739
9008064,17501
9008067,17499
9008069,17497
9008070,04677
9008071,04679
9008072,04552
9008073,04560
9008075,04573
9008076,17483
9008077,17491
9008079,15553
9008080,15554
9008081,15556
9008082,03700
9008086,15564
9008087,15565
9008088,15566
9008090,15568
9008094,04504
9008098,15579
9008099,04511
9008103,15574
9008104,04509
9008105,15582
9008107,04514
9008109,15585
9008110,04520
9008111,04521
9008112,15586
9008116,04523
9008117,15587
9008118,15588
9008129,04529
9008131,04530
9008133,15591
9008135,04538
9008136,04539
9008138,04541
9008140,04544
9008141,04553
9008142,04546
9008143,04548
9008144,15600
9008145,04559
9008146,15638
9008147,04557
9008149,04563
9008151,17472
9008152,17474
9008153,17475
9008154,17476
9008155,16568
9008157,04575
9008158,04577
9008159,04578
9008160,04586
9008161,17479
9008162,04582
9008163,04590
9008164,17481
9008165,04603
9008166,04648
9008167,17486
9008169,17488
9008170,17489
9008172,04651
9008173,04659
9008174,17492
9008175,17493
9008176,17494
9008177,15547
9008179,03699
9008180,03688
9008184,15561
9008186,04669
9008188,04684
9008189,04686
9008190,04702
9008191,04706
9008192,15570
9008193,15572
9008195,15576
9008198,15584
9008199,04516
9008200,15567
9008202,04519
9008203,04522
9008204,04527
9008205,04528
9008206,04531
9008207,15593
9008209,15614
9008210,04545
9008211,15637
9008213,15577
9008214,04549
9008215,15599
9008216,15635
9008217,04551
9008218,04554
9008220,04556
9008221,04562
9008222,04564
9008224,04566
9008227,04570
9008229,04574
9008230,04579
9008231,17477
9008233,17478
9008234,04584
9008235,04585
9008239,09153
9008240,04587
9008241,09151
9008245,04594
9008247,09181
9008248,04595
9008249,04597
9008250,04599
9008251,04600
9008252,04615
9008253,17485
9008255,04667
9008256,04668
9008257,04670
9008258,04672
9008259,04674
9008262,04680
9008263,04685
9008264,04691
9008265,04696
9008266,04698
9008267,04699
9008268,04700
9008270,25557
9008271,25556
9008272,25553
9008273,25551
9008274,25550
9008276,25549
9008278,25547
9008279,25545
9008280,25544
9008281,25543
9008283,25541
9008284,25537
9008285,25533
9008286,25527
9008287,25524
9008288,25523
9008294,25516
9008295,25514
9008296,25509
9008298,17985
9008299,25505
9008300,17984
9008305,17982
9008309,25501
9008310,17974
9008312,17970
9008313,24508
9008315,24505
9008316,17967
9008320,17963
9008321,17962
9008322,07530
9008323,07527
9008324,17960
9008325,07525
9008326,07523
9008328,07521
9008330,07520
9008332,07519
9008334,07517
9008337,07515
9008340,07512
9008341,07510
9008342,07508
9008343,07506
9008344,07505
9008345,07504
9008346,07503
9008347,07501
9008348,17959
9008350,06594
9008351,17956
9008352,17955
9008353,06591
9008354,17954
9008356,06584
9008358,17950
9008359,17948
9008360,06575
9008361,17947
9008362,17946
9008363,17945
9008364,06572
9008365,06570
9008369,17943
9008370,06567
9008371,17942
9008373,06564
9008375,17938
9008377,17937
9008378,17936
9008381,17935
9008384,10299
9008386,10133
9008387,17933
9008388,06560
9008391,06556
9008394,17931
9008396,17929
9008398,10205
9008399,17927
9008402,17925
9008406,17922
9008411,10657
9008415,17920
9008417,17918
9008418,06537
9008419,17917
9008424,10287
9008425,10286
9008426,06528
9008429,17913
9008430,17912
9008431,17911
9008433,06524
9008434,17910
9008435,06523
9008436,17909
9008437,17908
9008438,17907
9008440,17906
9008441,06521
9008442,17904
9008443,06519
9008444,17902
9008445,06517
9008447,10121
9008450,17901
9008451,06515
9008452,17900
9008453,17889
9008454,17888
9008455,06513
9008456,17887
9008458,17886
9008459,06509
9008460,06504
9008461,17864
9008462,17846
9008463,17838
9008464,06503
9008469,17807
9008470,06502
9008474,17803
9008475,06501
9008476,17792
9008479,17773
9008480,17772
9008482,11307
9008483,11500
9008484,11301
9008485,11297
9008486,11344
9008487,11300
9008488,11295
9008489,11296
9008490,11499
9008492,11292
9008494,11330
9008495,05752
9008496,17750
9008497,17749
9008499,17748
9008501,17747
9008502,17746
9008504,17744
9008505,17743
9008507,17741
9008510,17740
9008511,17739
9008512,17738
9008513,17737
9008514,05744
9008515,05742
9008516,05741
9008518,05740
9008519,17733
9008520,05739
9008522,11291
9008524,11328
9008525,11345
9008532,17730
9008534,05737
9008535,17729
9008539,17728
9008540,05735
9008545,11207
9008547,17716
9008548,05733
9008549,05731
9008551,05728
9008552,17711
9008553,17367
9008554,05727
9008555,17709
9008556,05724
9008558,05723
9008561,17708
9008562,05721
9008563,17707
9008564,05720
9008565,05718
9008566,05717
9008567,17706
9008568,19501
9008569,19502
9008570,19503
